5, 43
5, 44
5, 43
5, 43
5, 44
6, 44
6, 45
7, 45
7, 46
7, 47
7, 48
6, 48
6, 49
6, 49
5, 49
4, 49
3, 49
3, 49
2, 49
2, 49
2, 49
2, 48
2, 47
2, 48
2, 49
2, 49
3, 49
2, 49
2, 48
1, 48
1, 48
1, 48
1, 48
2, 48
2, 49
2, 49
2, 49
2, 49
3, 49
3, 49
3, 49
3, 48
4, 48
5, 48
4, 48
5, 48
5, 49
4, 49
4, 48
4, 48
5, 48
5, 49
4, 49
4, 49
4, 48
5, 48
5, 47
6, 47
7, 47
7, 46
7, 46
8, 46
9, 46
10, 46
11, 46
12, 46
12, 45
12, 46
12, 47
12, 46
12, 45
11, 45
12, 45
13, 45
12, 45
13, 45
13, 46
12, 46
12, 47
13, 47
12, 47
12, 46
13, 46
14, 46
14, 46
14, 46
14, 46
15, 46
16, 46
15, 46
14, 46
14, 46
14, 46
13, 46
13, 46
14, 46
14, 46
13, 46
13, 47
12, 47
13, 47
RLDRDRDRRRURRUUURURRLLRRRDULURRRDRUUUDRRLDDUDRULUDRURLDLDDLDDDDDDLRRLLUDDUDRURDULDDLLRDDUURRULDRURUD
HNNNNHNNNHHHHTTNHNTNNNNNNNTNTTTTNNNNNNNNNNNNNHTNNNTTTNNTNNTTHTNNNHNTNHNTNHNTNTNTNTNNNNTNTNNTTTNNTNTN
