45, 8
45, 7
45, 8
45, 8
45, 9
45, 8
46, 8
46, 8
46, 9
46, 8
46, 9
46, 8
45, 8
45, 8
45, 9
46, 9
45, 9
45, 10
44, 10
44, 11
44, 10
43, 10
43, 9
43, 9
43, 9
43, 10
43, 10
43, 10
43, 10
43, 9
43, 8
42, 8
43, 8
42, 8
43, 8
44, 8
44, 7
45, 7
46, 7
46, 6
46, 6
46, 5
46, 4
46, 5
46, 6
47, 6
47, 6
47, 5
48, 5
48, 6
48, 5
48, 5
48, 6
48, 7
47, 7
47, 6
47, 7
46, 7
46, 7
45, 7
45, 6
45, 7
45, 7
44, 7
44, 6
44, 7
44, 8
44, 7
44, 8
44, 8
44, 7
43, 7
43, 6
43, 7
43, 7
44, 7
44, 6
45, 6
45, 5
45, 6
45, 7
45, 6
45, 7
45, 8
44, 8
44, 7
43, 7
43, 6
42, 6
43, 6
42, 6
43, 6
43, 5
43, 4
43, 4
44, 4
44, 5
45, 5
45, 6
44, 6
43, 6
LRURLDDRLRLULRDURURLULDRRRRRLLUDUDDLDDLLLLRRDLLDRLDRRULRURULRRULRRLRRLULRLDLDLRRLRRULULUDUDLLLDRDRUU
NTTHTNHNHNHTTNNHHTNHNNNNNNNNNHNHHHNNNTTTNHNTNNNNNNNTHHNHTTNHNNNNNNNNHNHNHHNHHNNNNNTHNHNHNHNNNNHNNNNN
