67, 18
66, 18
65, 18
65, 17
65, 16
66, 16
67, 16
68, 16
69, 16
69, 17
70, 17
69, 17
69, 17
68, 17
69, 17
68, 17
68, 16
67, 16
68, 16
67, 16
67, 16
67, 15
68, 15
68, 16
67, 16
67, 16
68, 16
68, 17
68, 18
67, 18
66, 18
67, 18
67, 18
67, 19
67, 19
66, 19
66, 20
65, 20
65, 21
65, 20
65, 19
65, 18
65, 17
65, 16
65, 17
66, 17
66, 17
66, 18
67, 18
67, 18
66, 18
66, 17
65, 17
65, 16
64, 16
65, 16
66, 16
66, 16
65, 16
65, 16
66, 16
66, 15
66, 16
67, 16
66, 16
67, 16
68, 16
69, 16
69, 15
69, 14
70, 14
70, 13
69, 13
70, 13
70, 12
70, 13
70, 14
69, 14
70, 14
70, 13
71, 13
71, 13
70, 13
70, 12
71, 12
72, 12
72, 12
72, 13
72, 14
72, 13
72, 14
73, 14
73, 13
73, 12
72, 12
73, 12
73, 13
73, 14
73, 13
73, 14
73, 13
UULLDDDDRDUUUDULUDURLDRURDRRUUDLRLURURLLLLLRDDRDLULULUDDRUUDLRDUDDDLLDLUDLRRUDLDLULDDDRRLRDLLUDRRLRL
NTNNNTTTTNTNHTHNNHTTHNHTTTHNTNTTNNTNHNHNTNNTHTNTTNHNNHNNNNNNNNTNTNTNTTTNNHNTHTNNNNHTTTNNTNNNNTNNNNNN
