3, 29
3, 29
3, 28
2, 28
2, 27
2, 28
2, 28
1, 28
1, 27
1, 26
1, 27
0, 27
0, 26
0, 27
1, 27
2, 27
3, 27
4, 27
3, 27
3, 28
4, 28
3, 28
2, 28
2, 27
1, 27
1, 26
1, 25
1, 26
1, 25
2, 25
2, 24
1, 24
1, 25
2, 25
3, 25
2, 25
2, 26
3, 26
2, 26
1, 26
1, 27
0, 27
0, 27
0, 27
0, 26
0, 26
0, 27
0, 27
0, 28
0, 28
0, 28
0, 27
0, 27
1, 27
1, 26
1, 25
2, 25
2, 26
2, 27
2, 28
1, 28
1, 28
1, 28
1, 29
1, 30
1, 31
1, 30
2, 30
1, 30
1, 29
1, 30
0, 30
0, 29
0, 29
1, 29
0, 29
0, 29
0, 28
1, 28
0, 28
0, 28
1, 28
1, 27
2, 27
2, 28
1, 28
1, 27
1, 26
1, 27
2, 27
2, 26
1, 26
1, 27
2, 27
2, 26
2, 25
1, 25
1, 26
0, 26
0, 25
1, 25
ULULRUULLRULRDDDDURDUULULLRLDLURDDURDUURUUDLURLRUULUDLLDRRRUDRRRRLDULRULUDURLDUUDLDRULLRDLURDLLURULD
NNNNNNTNNNNNNNNNTNTNTNNNNNNNNNTNNNNNTNNNNTNNNNNNNNNNNTTNNTNTTTNNNNHNNNTNTHNTNTNNTNNNTNNNNNNNTNNNNNNN
