58, 23
58, 22
57, 22
56, 22
56, 22
56, 22
56, 22
57, 22
57, 21
57, 21
57, 21
57, 22
58, 22
57, 22
57, 23
58, 23
58, 22
58, 22
58, 22
58, 22
59, 22
59, 23
58, 23
57, 23
57, 22
57, 23
57, 22
58, 22
57, 22
56, 22
56, 23
56, 22
56, 22
57, 22
57, 23
57, 22
57, 23
56, 23
56, 23
56, 23
57, 23
58, 23
58, 22
58, 22
58, 23
58, 23
58, 24
58, 25
58, 26
58, 26
58, 25
58, 24
58, 24
58, 23
58, 24
58, 24
57, 24
57, 24
57, 24
58, 24
58, 24
58, 24
58, 24
57, 24
56, 24
57, 24
57, 24
57, 23
57, 24
56, 24
57, 24
57, 24
56, 24
55, 24
55, 24
55, 24
55, 24
55, 25
55, 24
56, 24
56, 24
55, 24
56, 24
56, 23
56, 23
56, 22
56, 22
57, 22
57, 21
57, 21
57, 20
56, 20
55, 20
54, 20
53, 20
54, 20
55, 20
54, 20
54, 21
54, 21
55, 21
LUULLLDLUURDURDLLULDRUULRLDUURLLDRLRUUUDDLLRDRRRDLLDLRDURRDLDRUUDULRUDRUULLLRLDRUDLULLDLDLUUUUDDURDD
THNHNNHTTTHNHNNNNNNNNNHHNHNHNHNNHNHNNTHNHNTNNHTTTTHHNHHNNNHHHHNHNNNNHNNHTHTTHTHHTHHHNNHTTNNNNHNNNTTN
