40, 3
40, 2
41, 2
41, 2
41, 2
42, 2
43, 2
44, 2
44, 3
44, 4
44, 3
44, 4
45, 4
45, 3
45, 3
44, 3
44, 4
43, 4
44, 4
44, 3
45, 3
46, 3
45, 3
45, 3
45, 3
44, 3
45, 3
44, 3
44, 2
44, 2
43, 2
43, 1
43, 2
44, 2
44, 2
43, 2
43, 1
44, 1
43, 1
44, 1
45, 1
46, 1
46, 1
45, 1
44, 1
44, 0
44, 1
44, 2
44, 1
45, 1
45, 1
46, 1
47, 1
47, 0
47, 0
48, 0
47, 0
48, 0
48, 0
49, 0
49, 0
49, 0
48, 0
48, 0
48, 1
47, 1
47, 0
48, 0
49, 0
49, 0
49, 0
49, 0
49, 0
50, 0
49, 0
49, 1
48, 1
48, 0
47, 0
47, 0
47, 0
47, 1
47, 2
47, 2
48, 2
47, 2
47, 3
47, 4
47, 3
48, 3
49, 3
49, 3
48, 3
48, 2
48, 1
48, 2
48, 3
48, 3
48, 4
48, 3
48, 4
LDRLDDDRRLRDLLURUDLDDULLUDULDULRDDULDUDDDLUULRRLDRDDLLDUDLDLLULRULDDLLDLDURULULURRLDURRLDDLULLRRRRLR
TNNNNHNNNNNNTTNNHNTTNTTTNTNNNNNNNNNNNNTNNNNTHTNTNTNNNNHNHHNHHHHHNNHHHHHHHHHHHNNNNHHHHTTNNNNTHHHNNNNH
