98, 48
98, 47
98, 46
99, 46
99, 47
99, 46
99, 47
98, 47
98, 46
98, 45
99, 45
99, 46
99, 46
99, 46
99, 45
99, 45
99, 46
99, 46
99, 47
99, 48
99, 49
99, 49
99, 48
99, 49
99, 49
99, 49
99, 49
99, 49
99, 49
99, 48
99, 47
99, 46
99, 46
99, 47
99, 46
99, 45
99, 46
99, 45
99, 45
99, 45
98, 45
98, 46
98, 45
98, 45
98, 44
98, 44
98, 44
98, 44
98, 44
97, 44
97, 43
96, 43
96, 44
95, 44
95, 43
95, 44
96, 44
96, 45
96, 44
95, 44
94, 44
94, 44
94, 43
94, 43
94, 44
94, 43
93, 43
93, 44
92, 44
92, 45
92, 44
92, 45
93, 45
92, 45
92, 44
92, 45
92, 46
92, 47
92, 47
92, 46
92, 47
92, 48
92, 49
92, 48
91, 48
91, 49
91, 49
91, 49
91, 48
91, 48
91, 48
91, 48
91, 49
91, 48
92, 48
92, 48
92, 48
92, 47
92, 46
93, 46
94, 46
LLDRLRULLDRDULDRURRRLLRRRRRDLLLRRLLRLDRURLRLRRLLULURULRDRLUUDLRRLURURLRDULRRRDLRRRLURRULDUDRLDDDLLDD
THNHNHNHNHNNHHHNNHNTNNNNNNHNNHNNHHHNHHHNTNNNNNNNHTHNNNNNNNNNNHHNHNHHNHNHNHTNHHTHTTTNNNNHNNHNNTNTHTNN
