4, 27
4, 28
5, 28
5, 27
5, 28
4, 28
3, 28
2, 28
2, 29
1, 29
2, 29
3, 29
3, 30
3, 30
3, 30
4, 30
3, 30
3, 31
3, 30
3, 30
3, 31
3, 32
4, 32
4, 32
4, 32
5, 32
5, 33
4, 33
4, 33
4, 33
4, 34
4, 33
4, 34
4, 35
4, 35
4, 36
5, 36
5, 37
4, 37
4, 36
3, 36
4, 36
4, 37
3, 37
3, 37
3, 37
4, 37
4, 36
4, 37
3, 37
3, 36
3, 37
3, 37
4, 37
4, 36
4, 35
4, 34
4, 33
4, 33
3, 33
3, 32
4, 32
5, 32
5, 33
5, 34
6, 34
6, 35
6, 36
6, 37
7, 37
7, 38
7, 37
7, 36
8, 36
8, 37
8, 38
9, 38
8, 38
9, 38
10, 38
10, 39
10, 39
10, 40
11, 40
11, 41
11, 42
11, 41
11, 42
11, 41
11, 41
11, 41
10, 41
9, 41
10, 41
11, 41
11, 42
12, 42
12, 43
12, 44
12, 44
12, 43
RDLRUUURUDDRUUDURLURRDDUDRUDLRLRRURDRULUDRULRDLRULRRDLLLLUULDDRRDRRRDRLLDRRDUDDRURDRRLRLRDUUDDRDRRUL
NNTNNNTHHHTNNNNNHNNHNNNNHTTTTNTNNNHTNHNNNHHNNTNHNNNNHNNNNTNNNHTTTNTHNNTNNNNNNNTNNNNNNTNNTTHTHTNNNTNN
