67, 4
68, 4
68, 3
68, 2
68, 3
69, 3
69, 4
69, 4
68, 4
67, 4
66, 4
66, 4
65, 4
64, 4
64, 3
64, 2
64, 3
64, 3
64, 4
64, 5
65, 5
65, 5
65, 5
65, 5
65, 5
65, 4
66, 4
66, 3
66, 4
66, 4
66, 4
67, 4
67, 4
68, 4
69, 4
68, 4
68, 4
68, 3
69, 3
69, 2
68, 2
69, 2
69, 2
69, 1
69, 0
69, 0
69, 0
70, 0
70, 1
71, 1
71, 0
71, 1
71, 1
71, 2
70, 2
69, 2
69, 3
69, 2
69, 1
69, 2
69, 1
69, 0
69, 0
70, 0
70, 0
71, 0
71, 1
70, 1
70, 0
70, 0
70, 1
71, 1
71, 0
70, 0
70, 1
71, 1
71, 0
71, 0
71, 1
71, 0
71, 0
71, 0
71, 0
72, 0
73, 0
74, 0
75, 0
75, 1
75, 2
75, 1
75, 2
76, 2
75, 2
75, 3
75, 2
75, 2
75, 1
75, 0
74, 0
74, 1
75, 1
DLLRDRRUUULUULLRURRDDDDDLDLRDRDUDDURLDLUDLLLLRDRDLRDRUURLLRLLLDLDRULLRDLURDLLRLDLLDDDDRRLRDURLDLLURD
NNNNHNNNNNNNNNHNNNNTTTTTTNNNTNNTNNTTNHNNTNHNNNHNNNHHNNNHNHNHNNHNNHNHHNHNHNHNNHNNNTHNHTHNHHTNNNNTTHTH
