68, 33
68, 34
67, 34
66, 34
66, 35
65, 35
65, 34
64, 34
64, 33
64, 32
64, 33
64, 32
64, 31
64, 32
64, 31
64, 30
64, 30
63, 30
64, 30
64, 30
64, 31
64, 32
64, 33
64, 32
65, 32
66, 32
66, 33
65, 33
65, 34
66, 34
65, 34
65, 33
66, 33
66, 32
66, 31
67, 31
67, 30
67, 30
67, 30
66, 30
66, 29
66, 30
66, 31
67, 31
68, 31
68, 31
68, 30
68, 31
67, 31
68, 31
68, 30
68, 31
68, 31
68, 31
68, 30
68, 31
68, 30
68, 30
68, 30
69, 30
69, 29
69, 28
68, 28
68, 28
68, 27
67, 27
67, 27
66, 27
66, 26
66, 25
67, 25
67, 24
68, 24
69, 24
70, 24
71, 24
71, 25
71, 25
72, 25
72, 26
73, 26
73, 27
74, 27
74, 28
74, 29
74, 28
75, 28
75, 28
76, 28
77, 28
77, 27
78, 27
78, 26
78, 26
78, 25
78, 25
78, 25
78, 25
79, 25
78, 25
78, 25
RUURULULLRLLRLLLUDDRRRLDDRURDULDLLDLRDULRRDDDLRUDLRDDLRLLLDLLUULURULLDLDDDDRUDRDRDRRLDLDDLDLDLUDUDUU
NHTNNHNTNTNNNNTNNNNNNTNNNTHHTNHNHHHHNHNNNHHNNNNHNNNNNNNNNNTHNNNTNNNTNTHNNNTNNHHTNNHHHNHNTHTHHHHHHNHH
