48, 26
48, 27
48, 26
48, 25
48, 26
47, 26
47, 26
47, 27
46, 27
46, 27
46, 28
46, 28
46, 27
46, 28
47, 28
48, 28
47, 28
47, 27
48, 27
47, 27
48, 27
49, 27
49, 28
49, 28
49, 29
49, 30
50, 30
51, 30
50, 30
50, 30
50, 31
50, 32
51, 32
51, 31
50, 31
50, 32
51, 32
52, 32
52, 31
52, 32
52, 33
53, 33
53, 32
53, 33
52, 33
53, 33
53, 32
53, 31
52, 31
53, 31
52, 31
52, 32
52, 32
51, 32
52, 32
51, 32
51, 31
51, 32
51, 31
51, 32
50, 32
49, 32
50, 32
50, 33
50, 32
50, 33
50, 33
50, 32
51, 32
50, 32
49, 32
50, 32
50, 33
50, 33
50, 32
49, 32
49, 32
48, 32
49, 32
49, 31
48, 31
49, 31
48, 31
48, 32
48, 32
48, 33
48, 34
49, 34
50, 34
51, 34
51, 33
50, 33
49, 33
48, 33
49, 33
48, 33
47, 33
47, 32
47, 32
46, 32
46, 32
RLLRULRULRRLRDDULDUDDRURRDDUDRRDLURDDLRRDLRUDLLUDURUUDULRLRUUDRLRRLDUUDRDLUUUDLUDURURRDDDLUUUDUULDUU
TNHNNNHNNNNNNNNNHTHTNNNTNNTNNTNHNTTHTHTNNTNNNTNNNNHTHHHNHNNNTHNNNHNNNTNNHNTTNTNNNNTTTHTTNNNNNNTNNNTT
