3, 14
3, 15
2, 15
2, 16
3, 16
4, 16
4, 17
4, 17
4, 17
4, 17
4, 16
4, 17
4, 16
5, 16
5, 15
6, 15
7, 15
7, 14
7, 13
8, 13
7, 13
8, 13
9, 13
10, 13
9, 13
10, 13
11, 13
11, 12
12, 12
12, 13
11, 13
11, 13
11, 12
11, 13
10, 13
10, 12
10, 12
10, 12
11, 12
11, 13
11, 14
12, 14
11, 14
11, 15
10, 15
10, 16
10, 16
9, 16
8, 16
9, 16
9, 15
8, 15
9, 15
8, 15
7, 15
7, 14
7, 15
7, 14
8, 14
8, 14
8, 13
7, 13
7, 14
7, 15
6, 15
5, 15
6, 15
6, 16
7, 16
6, 16
6, 17
6, 17
6, 16
5, 16
5, 15
5, 15
6, 15
7, 15
7, 14
6, 14
6, 13
7, 13
8, 13
7, 13
7, 12
6, 12
5, 12
5, 13
4, 13
4, 14
3, 14
2, 14
3, 14
3, 13
3, 14
3, 13
3, 13
3, 13
3, 14
3, 13
3, 13
RURDDRDDULRLDLDDLLDUDDDUDDLDRULLRULRLDRRDURURDUUDLUDUULRLDULURRUUDRDURULULDDDLULDDULUURURUUDLRLLLRLL
TNNHTHTTTTTNNNNNHNTNNHHHHNNNHNNNNHNNNHNHHHNNNNNHNNHNHNHNHNNNNHNNTNNHNTTNNNNNNHHNNNNNNNNTHNNNNNTHTNTT
