34, 12
34, 13
34, 12
34, 12
34, 13
34, 14
35, 14
35, 14
35, 15
35, 15
36, 15
36, 16
36, 16
35, 16
35, 17
36, 17
36, 17
36, 16
36, 16
36, 15
36, 15
36, 15
36, 15
36, 16
37, 16
37, 15
36, 15
36, 15
36, 15
36, 15
37, 15
37, 16
38, 16
38, 16
38, 16
37, 16
37, 15
37, 15
36, 15
36, 16
36, 17
35, 17
35, 18
34, 18
33, 18
33, 19
33, 20
32, 20
33, 20
33, 19
33, 18
34, 18
35, 18
36, 18
36, 19
37, 19
36, 19
36, 20
37, 20
37, 19
38, 19
38, 18
38, 18
38, 18
37, 18
37, 18
38, 18
38, 17
37, 17
36, 17
36, 16
37, 16
37, 16
36, 16
36, 15
36, 16
36, 17
36, 18
36, 19
35, 19
35, 20
34, 20
34, 20
33, 20
34, 20
34, 20
34, 19
33, 19
33, 20
34, 20
35, 20
35, 20
36, 20
37, 20
37, 21
38, 21
39, 21
39, 22
39, 23
39, 24
39, 23
RLRRRDDRLDRUURDLLULLLLRDLULLLDRDLRULDURRURUURRUDLLDDDRDURDLDLRLUUDLUULDRULRRRRURURUDRLURDDDDDRDDRRRL
TTHTNNNNNNHNNTTTNHHHHHNHTHHHHTNHHHTTTHNTTNTNTNNHTNNNNHHTTTHNNNNHHNNHTNTHNNNNNTHNHTNHHNTNHNNNHNHNHNTN
