76, 37
76, 38
75, 38
75, 38
76, 38
76, 39
76, 40
75, 40
75, 39
75, 40
75, 40
75, 41
74, 41
73, 41
73, 40
73, 39
73, 38
72, 38
71, 38
71, 37
71, 38
71, 39
71, 40
72, 40
72, 40
72, 40
72, 39
72, 40
73, 40
73, 41
73, 42
73, 41
73, 41
73, 41
73, 42
72, 42
73, 42
73, 42
73, 43
73, 43
73, 42
73, 42
72, 42
71, 42
70, 42
70, 43
70, 43
70, 44
70, 45
70, 44
70, 44
71, 44
71, 44
71, 44
71, 44
71, 44
70, 44
71, 44
71, 45
70, 45
69, 45
69, 44
70, 44
70, 45
70, 46
70, 47
70, 46
70, 45
69, 45
68, 45
68, 46
69, 46
69, 47
70, 47
71, 47
70, 47
70, 48
70, 48
70, 49
70, 49
69, 49
69, 48
70, 48
70, 49
71, 49
70, 49
70, 49
70, 49
71, 49
71, 48
70, 48
70, 49
71, 49
72, 49
72, 49
73, 49
74, 49
74, 49
75, 49
76, 49
77, 49
RULDRRULRDRUULLLUULRRRDLDLRDRRLDURUDDRDLLUUURURRLUDDDRDUDRUULDRRRLLUURDRDDURRRRULDRDURRDLURDDLDDRDDD
NNTNNHNNNNNNHNNNNNNNTHTTTHTNHHTHHHNHHHHHHNHNTTTNTTNNHNNTNNNNNTNTNTNNHHNNNTTNNTNNTNTHNNHTTNNHNNHTTHNN
