19, 19
20, 19
19, 19
19, 19
20, 19
21, 19
21, 19
21, 20
22, 20
23, 20
23, 19
23, 20
23, 19
23, 19
24, 19
23, 19
23, 19
23, 19
23, 18
22, 18
22, 17
23, 17
22, 17
22, 18
23, 18
23, 19
23, 20
24, 20
24, 20
24, 20
24, 20
24, 20
24, 20
24, 20
24, 19
24, 19
24, 18
23, 18
23, 17
23, 17
23, 16
24, 16
25, 16
25, 16
25, 17
24, 17
23, 17
22, 17
23, 17
22, 17
22, 16
23, 16
22, 16
22, 16
22, 15
23, 15
23, 16
23, 16
23, 17
23, 16
23, 15
24, 15
23, 15
23, 16
23, 15
24, 15
24, 15
24, 15
24, 16
23, 16
22, 16
22, 17
22, 16
22, 15
21, 15
21, 14
21, 13
21, 12
21, 13
21, 12
21, 13
21, 13
21, 13
21, 14
20, 14
20, 15
19, 15
19, 14
18, 14
18, 15
18, 15
19, 15
20, 15
20, 14
20, 14
19, 14
19, 14
19, 15
19, 16
19, 15
19, 14
DULDDDRDDLRLUDUUULULDURDRRDDDDDDDLDLULRLDDRRUUUDULDUULDRDRLLDURLDRRRUURLLULLLRLRLDRURULURRDDLLUURRLL
TNNTTTNTTNTNNNNNHNHNTNHHNTHHHHHHHNNNNNNTNNNNNNNHNNTNNTNTTNTNNTTNNNNNTNNNTHNNTNNNNNNNHNNNNNNHNNNNNTTN
