2, 35
3, 35
3, 34
2, 34
2, 35
2, 36
2, 36
2, 36
2, 35
2, 34
1, 34
1, 34
2, 34
2, 33
2, 32
2, 31
3, 31
4, 31
3, 31
3, 32
3, 32
4, 32
4, 32
4, 33
4, 33
3, 33
2, 33
3, 33
3, 32
2, 32
2, 32
3, 32
2, 32
2, 31
3, 31
4, 31
5, 31
4, 31
4, 30
4, 30
4, 30
4, 31
5, 31
6, 31
5, 31
4, 31
4, 30
5, 30
5, 29
5, 28
4, 28
4, 27
5, 27
6, 27
6, 27
5, 27
6, 27
6, 28
7, 28
7, 29
7, 30
7, 31
6, 31
6, 30
6, 30
7, 30
7, 31
7, 30
6, 30
7, 30
8, 30
9, 30
9, 31
9, 30
9, 30
9, 30
8, 30
9, 30
10, 30
10, 29
10, 28
10, 27
11, 27
10, 27
11, 27
11, 26
12, 26
12, 26
12, 26
13, 26
13, 25
12, 25
13, 25
13, 24
12, 24
12, 23
12, 23
11, 23
12, 23
11, 23
12, 23
DLURRRDLLUDDLLLDDURUDRRDUUDLUDDULDDDULLLRDDUULDLLULDDRUDRDRRRULLDRLUDDDRLLLUDDLLLDUDLDRUDLUDLULLUDUD
NNNNTTTNNTTNNNTNNNTHNNTNHHHHNNTNTNHNHNNNHNNHHNTTNHNNNNNNNNHTTNNNTTTNTHTNTTTHTHNNNHNHTNNNNHNNNNHHNHNH
